url,Perfume,Brand,Gender,Rating Value,Rating Count,Year,Perfumer1,Top,Middle,Base,accords,notes_combined,score
https://www.fragrantica.com/perfume/issey-miyake/l-eau-d-issey-720.html,L Eau D Issey,Issey Miyake,women,3.8,9746,1992,jacques cavallier,"lotus, melon, freesia, rose water, rose, calone, cyclamen","lily-of-the-valley, lily, water peony, carnation","musk, tuberose, exotic woods, osmanthus, cedar, sandalwood, amber",floral | fresh | white floral | ozonic | aquatic,"top: lotus, melon, freesia, rose water, rose, calone, cyclamen | middle: lily-of-the-valley, lily, water peony, carnation | base: musk, tuberose, exotic woods, osmanthus, cedar, sandalwood, amber | accords: floral | fresh | white floral | ozonic | aquatic",15.15770967104565
https://www.fragrantica.com/perfume/davidoff/zino-davidoff-590.html,Zino Davidoff,Davidoff,men,4.16,4393,1986,michel almairac,"brazilian rosewood, lavender, clary sage, bergamot","rose, geranium, jasmine, lily-of-the-valley","patchouli, sandalwood, vanilla, cedar",woody | aromatic | patchouli | warm spicy | balsamic,"top: brazilian rosewood, lavender, clary sage, bergamot | middle: rose, geranium, jasmine, lily-of-the-valley | base: patchouli, sandalwood, vanilla, cedar | accords: woody | aromatic | patchouli | warm spicy | balsamic",15.154297818751486
https://www.fragrantica.com/perfume/al-haramain-perfumes/detour-noir-70748.html,Detour Noir,Al Haramain Perfumes,unisex,4.41,2698,2021,unknown,"apple, jasmine, lavender, violet","vanilla, bergamot, patchouli, mandarin orange","sandalwood, cardamom, guaiac wood, pepper, geranium",vanilla | woody | powdery | warm spicy | fresh spicy,"top: apple, jasmine, lavender, violet | middle: vanilla, bergamot, patchouli, mandarin orange | base: sandalwood, cardamom, guaiac wood, pepper, geranium | accords: vanilla | woody | powdery | warm spicy | fresh spicy",15.13160472089424
https://www.fragrantica.com/perfume/sisley/eau-du-soir-1002.html,Eau Du Soir,Sisley,women,4.08,5104,1990,unknown,"grapefruit, mandarin orange","oak moss, juniper, patchouli, pepper, iris, carnation, syringa, rose, french labdanum, jasmine, lily-of-the-valley, ylang-ylang","musk, amber",woody | fresh spicy | aromatic | earthy | mossy,"top: grapefruit, mandarin orange | middle: oak moss, juniper, patchouli, pepper, iris, carnation, syringa, rose, french labdanum, jasmine, lily-of-the-valley, ylang-ylang | base: musk, amber | accords: woody | fresh spicy | aromatic | earthy | mossy",15.128622645405551
https://www.fragrantica.com/perfume/cartier/declaration-307.html,Declaration,Cartier,men,4.04,5537,1998,jean-claude ellena,"bitter orange, caraway, birch, bergamot, coriander, mandarin orange, neroli, artemisia","guatemalan cardamom, pepper, ginger, iris, juniper, cinnamon, orris root, jasmine","tahitian vetiver, tea, cedar, leather, oakmoss, amber",aromatic | fresh spicy | citrus | warm spicy | woody,"top: bitter orange, caraway, birch, bergamot, coriander, mandarin orange, neroli, artemisia | middle: guatemalan cardamom, pepper, ginger, iris, juniper, cinnamon, orris root, jasmine | base: tahitian vetiver, tea, cedar, leather, oakmoss, amber | accords: aromatic | fresh spicy | citrus | warm spicy | woody",15.123145923694606
https://www.fragrantica.com/perfume/cerruti/1881-327.html,1881,Cerruti,women,3.86,8147,1995,claire cain,"mimosa, iris, rose, freesia, violet, lily-of-the-valley, jasmine, bergamot","chamomile, iris, narcissus, galbanum, geranium, coriander, jasmine, brazilian rosewood, orange blossom, tuberose","musk, sandalwood, cedar, vanilla, amber",powdery | floral | herbal | yellow floral | aromatic,"top: mimosa, iris, rose, freesia, violet, lily-of-the-valley, jasmine, bergamot | middle: chamomile, iris, narcissus, galbanum, geranium, coriander, jasmine, brazilian rosewood, orange blossom, tuberose | base: musk, sandalwood, cedar, vanilla, amber | accords: powdery | floral | herbal | yellow floral | aromatic",15.096656938466568
https://www.fragrantica.com/perfume/le-labo/the-noir-29-31872.html,The Noir 29,Le Labo,unisex,4.2,3925,2015,frank voelkl,"fig, bay leaf, bergamot","cedar, vetiver, musk","tobacco, hay",woody | fresh spicy | sweet | aromatic | fruity,"top: fig, bay leaf, bergamot | middle: cedar, vetiver, musk | base: tobacco, hay | accords: woody | fresh spicy | sweet | aromatic | fruity",15.094591240108748
https://www.fragrantica.com/perfume/estee-lauder/pleasures-536.html,Pleasures,Estee Lauder,women,3.82,8898,1995,alberto morillas,"green notes, freesia, pink pepper, violet, violet leaf, tuberose, red berries","lily-of-the-valley, peony, lilac, lily, rose, jasmine, geranium, karo karounde","musk, cedar, sandalwood, patchouli",floral | white floral | fresh | green | rose,"top: green notes, freesia, pink pepper, violet, violet leaf, tuberose, red berries | middle: lily-of-the-valley, peony, lilac, lily, rose, jasmine, geranium, karo karounde | base: musk, cedar, sandalwood, patchouli | accords: floral | white floral | fresh | green | rose",15.086483409863298
https://www.fragrantica.com/perfume/shiseido/zen-1499.html,Zen,Shiseido,women,4.07,5085,2007,michel almairac,"grapefruit, pineapple, bergamot, orange, rose","freesia, red apple, lotus, hyacinth, gardenia, lily-of-the-valley, violet, orris","patchouli, cedar, musk, amber, incense, pine",citrus | woody | floral | patchouli | fruity,"top: grapefruit, pineapple, bergamot, orange, rose | middle: freesia, red apple, lotus, hyacinth, gardenia, lily-of-the-valley, violet, orris | base: patchouli, cedar, musk, amber, incense, pine | accords: citrus | woody | floral | patchouli | fruity",15.08495176826754
https://www.fragrantica.com/perfume/trussardi/trussardi-donna-2011-13066.html,Trussardi Donna 2011,Trussardi,women,4.01,5764,2011,nathalie lorson,"fruity notes, yuzu, amalfi lemon","jasmine, african orange flower, lotus","vanille, sandalwood, patchouli, virginia cedar",citrus | white floral | fruity | sweet | floral,"top: fruity notes, yuzu, amalfi lemon | middle: jasmine, african orange flower, lotus | base: vanille, sandalwood, patchouli, virginia cedar | accords: citrus | white floral | fruity | sweet | floral",15.080805239639178
https://www.fragrantica.com/perfume/halloween/halloween-man-x-53215.html,Halloween Man X,Halloween,men,4.22,3710,2019,nicolas beaulieu,"cardamom, lavender, lemon","coffee, whiskey, cinnamon, leather, mineral notes","tonka bean, amber, incense",warm spicy | coffee | amber | aromatic | whiskey,"top: cardamom, lavender, lemon | middle: coffee, whiskey, cinnamon, leather, mineral notes | base: tonka bean, amber, incense | accords: warm spicy | coffee | amber | aromatic | whiskey",15.063251827351865
https://www.fragrantica.com/perfume/roberto-cavalli/roberto-cavalli-eau-de-parfum-13675.html,Roberto Cavalli Eau De Parfum,Roberto Cavalli,women,4.01,5657,2012,louise turner,pink pepper,african orange flower,"vanille, benzoin, tonka bean",vanilla | amber | white floral | sweet | warm spicy,"top: pink pepper | middle: african orange flower | base: vanille, benzoin, tonka bean | accords: vanilla | amber | white floral | sweet | warm spicy",15.048178401915097
https://www.fragrantica.com/perfume/donna-karan/dkny-be-delicious-498.html,Dkny Be Delicious,Donna Karan,women,3.6,14952,2004,maurice roucel,"cucumber, grapefruit, magnolia","green apple, lily-of-the-valley, tuberose, violet, rose","woodsy notes, sandalwood, amber",green | fruity | aquatic | ozonic | fresh,"top: cucumber, grapefruit, magnolia | middle: green apple, lily-of-the-valley, tuberose, violet, rose | base: woodsy notes, sandalwood, amber | accords: green | fruity | aquatic | ozonic | fresh",15.029021999922817
https://www.fragrantica.com/perfume/elie-saab/girl-of-now-45686.html,Girl Of Now,Elie Saab,women,4.03,5346,2017,dominique ropion,"pistachio, pear, mandarin orange","almond, orange blossom, magnolia","almond milk, tonka bean, cashmeran, patchouli",almond | sweet | nutty | fruity | woody,"top: pistachio, pear, mandarin orange | middle: almond, orange blossom, magnolia | base: almond milk, tonka bean, cashmeran, patchouli | accords: almond | sweet | nutty | fruity | woody",15.024284041924375
https://www.fragrantica.com/perfume/abercrombie-fitch/fierce-3508.html,Fierce,Abercrombie Fitch,men,4.24,3479,2002,bruno jovanovic,"fir, lemon, orange, petitgrain, cardamom, sea notes","rosemary, lily-of-the-valley, jasmine, rose, sage","musk, vetiver, oakmoss, brazilian rosewood, sandalwood",aromatic | woody | citrus | fresh spicy | musky,"top: fir, lemon, orange, petitgrain, cardamom, sea notes | middle: rosemary, lily-of-the-valley, jasmine, rose, sage | base: musk, vetiver, oakmoss, brazilian rosewood, sandalwood | accords: aromatic | woody | citrus | fresh spicy | musky",15.016295994333504
https://www.fragrantica.com/perfume/byredo/la-tulipe-8441.html,La Tulipe,Byredo,women,4.07,4863,2010,ben gorham,"freesia, cyclamen, rhuburb",pink tulip,"green notes, vetyver, woodsy notes",floral | green | soft spicy,"top: freesia, cyclamen, rhuburb | middle: pink tulip | base: green notes, vetyver, woodsy notes | accords: floral | green | soft spicy",15.006063814697242
https://www.fragrantica.com/perfume/john-varvatos/artisan-pure-46623.html,Artisan Pure,John Varvatos,men,4.21,3625,2017,rodrigo flores-roux,"clementine, mandarin orange, lemon, bergamot, thyme, marjoram","petitgrain, ginger","woody notes, musk, orris root, amber",citrus | aromatic | fresh spicy | herbal,"top: clementine, mandarin orange, lemon, bergamot, thyme, marjoram | middle: petitgrain, ginger | base: woody notes, musk, orris root, amber | accords: citrus | aromatic | fresh spicy | herbal",14.985191036987452
https://www.fragrantica.com/perfume/comme-des-garcons/comme-des-garcons-2-390.html,Comme Des Garcons 2,Comme Des Garcons,unisex,4.18,3839,1999,mark buxton,"aldehydes, angelica, tea, mandarin orange, mate","ink, magnolia, nutmeg, west indian bay, coriander, caraway, cinnamon","incense, patchouli, cedar, vetiver, amber, labdanum",aromatic | woody | amber | fresh spicy | aldehydic,"top: aldehydes, angelica, tea, mandarin orange, mate | middle: ink, magnolia, nutmeg, west indian bay, coriander, caraway, cinnamon | base: incense, patchouli, cedar, vetiver, amber, labdanum | accords: aromatic | woody | amber | fresh spicy | aldehydic",14.982504517856277
https://www.fragrantica.com/perfume/guy-laroche/drakkar-noir-2069.html,Drakkar Noir,Guy Laroche,men,3.97,5929,1982,pierre wargnye,"lavender, lemon, bergamot, rosemary, mint, lemon verbena, basil, artemisia","juniper, coriander, cinnamon, carnation, wormwood, angelica, jasmine","oakmoss, pine tree needles, leather, fir, sandalwood, vetiver, patchouli, cedar, amber, resins",aromatic | woody | fresh spicy | citrus | lavender,"top: lavender, lemon, bergamot, rosemary, mint, lemon verbena, basil, artemisia | middle: juniper, coriander, cinnamon, carnation, wormwood, angelica, jasmine | base: oakmoss, pine tree needles, leather, fir, sandalwood, vetiver, patchouli, cedar, amber, resins | accords: aromatic | woody | fresh spicy | citrus | lavender",14.979027132656123
https://www.fragrantica.com/perfume/sarah-jessica-parker/lovely-993.html,Lovely,Sarah Jessica Parker,women,3.83,8037,2005,clement gavarry,"lavender, martini, bergamot, mandarin orange, palisander rosewood","patchouli, orchid, narcissus","musk, woodsy notes, cedar, white amber",musky | woody | lavender | aromatic | powdery,"top: lavender, martini, bergamot, mandarin orange, palisander rosewood | middle: patchouli, orchid, narcissus | base: musk, woodsy notes, cedar, white amber | accords: musky | woody | lavender | aromatic | powdery",14.956716847108542
https://www.fragrantica.com/perfume/nasomatto/pardon-12130.html,Pardon,Nasomatto,men,4.27,3162,2011,alessandro gualtieri,"magnolia, flowers","dark chocolate, tonka bean, cinnamon","agarwood (oud), sandalwood",warm spicy | oud | chocolate | woody | sweet,"top: magnolia, flowers | middle: dark chocolate, tonka bean, cinnamon | base: agarwood (oud), sandalwood | accords: warm spicy | oud | chocolate | woody | sweet",14.945423549480136
https://www.fragrantica.com/perfume/nishane/wulong-cha-30567.html,Wulong Cha,Nishane,unisex,4.26,3192,2015,jorge lee,"bergamot, orange, mandarin orange, litsea cubeba","oolong tea, nutmeg","fig, musk",citrus | fresh spicy | aromatic | sweet | fruity,"top: bergamot, orange, mandarin orange, litsea cubeba | middle: oolong tea, nutmeg | base: fig, musk | accords: citrus | fresh spicy | aromatic | sweet | fruity",14.927887392978036
https://www.fragrantica.com/perfume/afnan/turathi-blue-70839.html,Turathi Blue,Afnan,men,4.4,2466,2021,unknown,citruses,"amber, woodsy notes","musk, patchouli, spices",citrus | musky | fresh | woody | amber,"top: citruses | middle: amber, woodsy notes | base: musk, patchouli, spices | accords: citrus | musky | fresh | woody | amber",14.92554425775484
https://www.fragrantica.com/perfume/chopard/casmir-348.html,Casmir,Chopard,women,3.89,6858,1992,michel almairac,"peach, coconut, mango, bergamot, fruits","geranium, jasmine, floral notes, lily-of-the-valley","vanilla, amber, sandalwood, musk, patchouli, woodsy notes",vanilla | powdery | sweet | fruity | woody,"top: peach, coconut, mango, bergamot, fruits | middle: geranium, jasmine, floral notes, lily-of-the-valley | base: vanilla, amber, sandalwood, musk, patchouli, woodsy notes | accords: vanilla | powdery | sweet | fruity | woody",14.923054523119514
https://www.fragrantica.com/perfume/jimmy-choo/jimmy-choo-10573.html,Jimmy Choo,Jimmy Choo,women,3.79,8645,2011,olivier polge,"pear, mandarin orange, green notes",orchid,"toffee, patchouli",sweet | patchouli | fruity | woody | warm spicy,"top: pear, mandarin orange, green notes | middle: orchid | base: toffee, patchouli | accords: sweet | patchouli | fruity | woody | warm spicy",14.920529726239028
https://www.fragrantica.com/perfume/lacoste-fragrances/eau-de-lacoste-l-12-12-white-11043.html,Eau De Lacoste L 12 12 White,Lacoste Fragrances,men,4.06,4728,2011,unknown,"grapefruit, rosemary, cardamom","ylang-ylang, tuberose","suede, virginia cedar, leather, vetiver",woody | citrus | aromatic | yellow floral | tuberose,"top: grapefruit, rosemary, cardamom | middle: ylang-ylang, tuberose | base: suede, virginia cedar, leather, vetiver | accords: woody | citrus | aromatic | yellow floral | tuberose",14.919563414902628
https://www.fragrantica.com/perfume/cartier/la-panthere-23295.html,La Panthere,Cartier,women,3.94,6114,2014,mathilde laurent,"dried fruits, rhubarb, big strawberry, anise, bergamot","gardenia, rose, ylang-ylang, pear, orange blossom","oakmoss, musk, patchouli, leather",fruity | white floral | sweet | mossy | earthy,"top: dried fruits, rhubarb, big strawberry, anise, bergamot | middle: gardenia, rose, ylang-ylang, pear, orange blossom | base: oakmoss, musk, patchouli, leather | accords: fruity | white floral | sweet | mossy | earthy",14.918402057806878
https://www.fragrantica.com/perfume/sisley/soir-de-lune-605.html,Soir De Lune,Sisley,women,3.99,5446,2006,dominique ropion,"coriander, pepper oil, nutmeg, bergamot, lemon, mandarin orange","may rose, mimosa, iris, jasmine, lily-of-the-valley, peach","honey, oakmoss, patchouli, musk, sandalwood",honey | earthy | mossy | woody | floral,"top: coriander, pepper oil, nutmeg, bergamot, lemon, mandarin orange | middle: may rose, mimosa, iris, jasmine, lily-of-the-valley, peach | base: honey, oakmoss, patchouli, musk, sandalwood | accords: honey | earthy | mossy | woody | floral",14.907267927339797
